Start,End,Open,High,Low,Close,Volume,Volatility,Impact,Rolling_std,Price_to_Volume,Cluster
2019-12-10,2019-12-11,7348.37390815,7388.386963149,7191.154971056,7233.814525048,0.08608805823629677,0.01643615491446557,1.0797665957374782e-08,122.34345751947853,84028.08325856805,0
2019-12-09,2019-12-10,7511.276362839,7580.073106413,7315.434945215,7350.418118369,0.07426776312895818,0.022053388842103668,1.679335199248984e-08,88.95150917627065,98971.85277555445,0
2019-12-08,2019-12-09,7495.498070338,7544.078599557,7395.935569224,7516.676668173,0.06993471326959244,0.012345369380559012,9.983184529895515e-09,138.11093497736192,107481.33962023756,0
2019-12-07,2019-12-08,7529.891567765,7571.745151994,7488.40296516,7496.125957769,0.08255399881829324,0.00694524797512586,4.757945674969448e-09,135.71912211078114,90802.69962777289,0
2019-12-06,2019-12-07,7388.417903908,7532.61098739,7328.711289483,7532.61098739,0.08578349337552288,0.016991802325010064,1.1202322363386675e-08,152.41201678001352,87809.56208457844,0
2019-12-05,2019-12-06,7200.139780061,7456.145388748,7188.051035936,7386.51006291,0.10261312642205142,0.022341407536124725,1.2313754191774627e-08,135.27738641375817,71984.06598127633,0
2019-12-04,2019-12-05,7297.072604076,7551.495024374,7118.390081796,7216.45616286,0.0814547754663299,0.036092420174289735,2.505926861863728e-08,131.4894716592082,88594.63575395885,0
2019-12-03,2019-12-04,7307.988591896,7384.127710998,7267.859219306,7300.20831055,0.07060251281515015,0.009689132685025447,7.761100331279204e-09,120.22634239118058,103398.70380624036,0
2019-12-02,2019-12-03,7405.658938092,7419.104007525,7209.443281888,7315.108656927,0.08246484263860418,0.017471892513381555,1.1982319069820764e-08,123.34658763876355,88705.7856762657,0
2019-12-01,2019-12-02,7551.709861219,7551.709861219,7276.632368504,7417.184161887,0.09166156358370416,0.022923341369561714,1.4143833060914853e-08,112.19184166392982,80919.24108531843,0
2019-11-30,2019-12-01,7743.650338185,7776.99217094,7481.732584017,7548.613483041,0.08746399719591545,0.02460519847286879,1.5910034853497965e-08,122.48177564465699,86305.37964246525,0
2019-11-29,2019-11-30,7434.173194419,7797.008350772,7431.608268829,7740.415549447,0.09255324693312729,0.03045029505021531,1.86070226167313e-08,176.58098054776573,83632.02595193338,0
2019-11-28,2019-11-29,7514.018760727,7616.178610862,7405.172244296,7442.795357732,0.1093267568665615,0.01758403031888447,9.096579543062631e-09,176.20057405854084,68078.44274404194,0
2019-11-27,2019-11-28,7161.296598099,7628.132237788,6885.235981707,7502.033156435,0.10146367567775293,0.06190860732454768,3.4508231641436456e-08,150.88686652498575,73938.11732448312,0
2019-11-26,2019-11-27,7126.953913947,7312.507515879,7058.832881688,7169.264737836,0.11912128809909923,0.021139752943668814,1.003692845372797e-08,180.22190919080893,60184.580373843455,0
2019-11-25,2019-11-26,6931.499193615,7345.912930272,6583.225112442,7133.946457871,0.13231358676629423,0.06355791974822589,2.716815461733227e-08,212.57560550310055,53916.9607008818,0
2019-11-24,2019-11-25,7310.162692926,7325.983704047,6932.313157281,6932.313157281,0.09279046798336761,0.03280618941808075,1.9995377817501103e-08,282.0607727712439,74709.32422200516,0
2019-11-23,2019-11-24,7278.817250728,7332.279034818,7108.065158989,7316.797514649,0.13230141074427956,0.018684666508669227,7.987590286991745e-09,268.51801352663955,55304.00222860332,0
2019-11-22,2019-11-23,7632.873769926,7688.688081972,6915.817983561,7290.351827984,0.13390077382171076,0.06440645116159291,2.720455864477632e-08,194.7184123451952,54445.92753206284,0
2019-11-21,2019-11-22,8101.952120246,8126.008723481,7574.878247567,7631.016803397,0.09228344279576012,0.045927974382241034,2.8146886967822788e-08,233.95779295403065,82691.071899927,0
2019-11-20,2019-11-21,8138.290661915,8179.756406056,8066.844846716,8097.187492427,0.08833995533281898,0.00940938567446526,6.023907551322044e-09,385.9272844348225,91659.40215750632,0
2019-11-19,2019-11-20,8204.164186924,8216.662931452,8043.4537518,8134.769580205,0.10199928714353088,0.014434234928912505,8.003485810233051e-09,467.3187128253005,79753.20032146845,0
2019-11-18,2019-11-19,8504.159201877,8504.159201877,8177.459128804,8211.78969301,0.08541249446268327,0.027225263785112128,1.802697096035463e-08,500.9660740921201,96142.72179578751,0
2019-11-17,2019-11-18,8498.554736481,8591.874088791,8420.02373779,8503.04943466,0.07573123704396606,0.014320998136174063,1.0694539007405074e-08,472.0767179574783,112279.28879233179,0
2019-11-16,2019-11-17,8477.049472027,8524.79806089,8457.82581856,8497.411044782,0.08608798560310893,0.005581073020780303,3.666466598318103e-09,446.01877487142116,98706.12008460249,0
2019-11-15,2019-11-16,8659.294177669,8726.808562554,8450.8778637,8474.539001785,0.09223902323754542,0.0229944425541402,1.4098893411232315e-08,313.8911988957547,91875.85367161047,0
2019-11-14,2019-11-15,8783.686952919,8794.527283025,8620.686437847,8662.422431497,0.08491839592897044,0.014486874220993297,9.648162311499444e-09,218.00396860051086,102008.78545495182,0
2019-11-13,2019-11-14,8807.509311535,8807.509311535,8727.530743868,8785.801622778,0.08630303807659828,0.006664943724707912,4.367602801199207e-09,230.07784787122895,101801.7652516492,0
2019-11-12,2019-11-13,8737.614064316,8823.837603201,8630.703842526,8801.603779134,0.08742148455724927,0.01609463239701413,1.0412054523378662e-08,206.36715313516032,100680.09967698659,0
2019-11-11,2019-11-12,9037.812386506,9064.516857206,8657.677708995,8732.15412281,0.10120978401793305,0.03390358325900902,1.8945463225631585e-08,143.03715043876286,86277.76659678253,0
2019-11-10,2019-11-11,8814.218854096,9084.836687216,8769.040650714,9043.004448601,0.08891147748608341,0.026316585469935736,1.6739647810069842e-08,195.0708519757583,101707.95384675085,0
2019-11-09,2019-11-10,8790.379450972,8878.660848909,8761.105475182,8818.43226403,0.09851877646135966,0.0097963738696804,5.6237626340012045e-09,172.0884491624993,89510.16832297652,0
2019-11-08,2019-11-09,9217.490864466,9252.359776086,8741.358471588,8791.640946347,0.10553718108461677,0.04258384511100423,2.282042554581925e-08,117.62936424213336,83303.73102630161,0
2019-11-07,2019-11-08,9320.858526564,9351.507682386,9154.517522463,9219.011987478,0.10079737315077089,0.016416002042878984,9.210857982644328e-09,177.8726584942314,91460.83572722046,0
2019-11-06,2019-11-07,9305.755650856,9407.765235285,9264.370002347,9329.520807093,0.10733500230776578,0.011949715852657113,6.2965323222992275e-09,236.60027314384803,86919.64975546472,0
2019-11-05,2019-11-06,9383.924655172,9427.610414592,9199.030246575,9311.283796968,0.12081756798197126,0.01904852763506282,8.91707200456147e-09,256.5282841169627,77068.9557197299,0
2019-11-04,2019-11-05,9201.271372755,9465.447836605,9140.776085187,9389.905541185,0.09432537414446168,0.027056235380621668,1.622247033610173e-08,247.40941605393243,99548.03388114978,0
2019-11-03,2019-11-04,9289.89288834,9353.715862998,9106.312350671,9205.743201034,0.09186159285394084,0.02061715450844348,1.2693206510161118e-08,245.62460975157165,100213.18937579336,0
2019-11-02,2019-11-03,9229.521817605,9337.917916968,9206.694125143,9290.257018683,0.10199633934375724,0.010935419492605855,6.0636399723300284e-09,199.09218910791944,91084.22006570392,0
2019-11-01,2019-11-02,9147.035370281,9259.644920454,9061.564215052,9225.753942278,0.11039822716461402,0.01650688169300023,8.45647930930563e-09,68.03534662644356,83567.95375456114,0
2019-10-31,2019-11-01,9155.155923773,9326.32380365,8977.505324555,9154.923648472,0.11369144147054087,0.02906848173358375,1.4460478740353878e-08,80.95347323676444,80524.29919137032,0
2019-10-30,2019-10-31,9408.955443262,9408.955443262,9041.091175322,9162.391745136,0.1302566707913177,0.03065564582700839,1.3310818067103334e-08,85.82694870269995,70341.05577452485,0
2019-10-29,2019-10-30,9232.769631326,9503.154820774,9195.925003738,9411.88531791,0.13584987831550166,0.025602727090874564,1.0659159584406015e-08,104.46923403016282,69281.51452628885,0
2019-10-25,2019-10-26,7432.693138298,8678.882279927,7421.365392265,8651.134449573,0.08831660534520941,0.1047940658806683,6.710710601306917e-08,280.01698355374214,97955.92137806583,0
2019-10-24,2019-10-25,7480.706885659,7500.371453126,7377.740725355,7440.037915254,0.08945909898470134,0.010219324043370325,6.46059673493926e-09,723.7794206907062,83166.92208722494,0
2019-10-23,2019-10-24,8036.487926759,8052.264330486,7398.577412276,7469.521062846,0.08395081708033637,0.054474425468425285,3.6697685771214735e-08,903.2193247778127,88974.96561228312,0
2019-10-22,2019-10-23,8215.031226909,8278.600259005,8027.920376243,8040.006228697,0.07090246095238725,0.020890187962374362,1.6662490731282793e-08,874.5310598592226,113395.30561705132,0
2019-10-21,2019-10-22,8211.341400254,8269.437580008,8162.813049258,8212.771665108,0.0724382206393544,0.0088854616661928,6.9370168893593884e-09,818.1966865939818,113376.22035191389,0
2019-10-20,2019-10-21,7954.616126618,8254.275408258,7900.438614016,8202.005472651,0.06451622564253065,0.02948667862086558,2.584687865376721e-08,633.8276554174596,127130.89445275982,0
2019-10-19,2019-10-20,7952.310000157,8026.427781552,7916.211744623,7950.124307851,0.06347634999459642,0.009184756680697709,8.182867366106055e-09,429.91056152073037,125245.45454374382,0
2019-10-18,2019-10-19,8073.200474823,8108.729807857,7880.418127858,7955.464770683,0.0692280266405537,0.01902615342178381,1.5542685080131e-08,319.10604976647915,114916.82136180806,0
2019-10-17,2019-10-18,8003.417785957,8112.721653602,7948.820153465,8075.178241452,0.07051329526862789,0.013658587627583199,1.0954517074237236e-08,250.97204158217616,114519.9385546903,0
2019-10-16,2019-10-17,8174.179979422,8182.888776279,7951.452173756,8008.809279101,0.07017455722693505,0.019286566097005114,1.5542944862051663e-08,107.75811269804554,114126.96560665985,0
2019-10-15,2019-10-16,8348.315575696,8386.856510757,8144.31772147,8174.781558437,0.06660330094684928,0.02021175708456244,1.7161774401219234e-08,114.68287624647043,122738.38446777035,0
2019-10-14,2019-10-15,8289.073814688,8363.631139914,8237.658240833,8347.201506449,0.06549775899885542,0.010497840955453915,9.064127917381034e-09,146.83591641413327,127442.55122675066,0
2019-10-13,2019-10-14,8310.145411179,8435.447811075,8246.244358698,8294.599727264,0.05850730228561532,0.015767103605350934,1.5239976139893578e-08,160.85447320130893,141770.33298804687,0
2019-10-12,2019-10-13,8274.654084824,8386.981475311,8274.654084824,8314.921537248,0.0746810841157336,0.009360704475932392,7.088604243859258e-09,157.53187669957552,111339.05775071944,0
2019-10-11,2019-10-12,8559.836001759,8712.408923257,8272.024050522,8272.024050522,0.08785194666308065,0.036699086762996665,2.3625321406816618e-08,129.54278632611909,94158.68816482673,0
2019-10-10,2019-10-11,8566.656500404,8626.435857946,8451.919832781,8556.950238475,0.0912708467026431,0.014543139752480927,9.011608213645561e-09,166.99139830471708,93753.37851694543,0
2019-10-09,2019-10-10,8182.596584042,8627.959232194,8128.889729005,8572.837276209,0.07745330806490389,0.04158951892364384,3.0367523250050864e-08,148.65086382037094,110683.9396585254,0
2019-10-08,2019-10-09,8193.897663235,8311.881016769,8134.994324144,8189.796865126,0.08086777030929757,0.014740697244091602,1.0308868619764977e-08,145.57722868394944,101273.9294505366,0
2019-10-07,2019-10-08,7884.202457388,8276.593674239,7819.2522184,8196.151959898,0.07263567372867001,0.03811214873007325,2.9673870708182747e-08,159.06079669010973,112839.20887847287,0
2019-10-06,2019-10-07,8132.042462349,8146.147351539,7850.254887733,7876.455217631,0.05724433359562342,0.024657938712321754,2.4359290186510395e-08,238.64248247084498,137593.62233597893,0
2019-10-05,2019-10-06,8151.39049692,8163.928569083,8044.380024243,8130.134393189,0.057386264693509145,0.009962473034611324,9.817474992995311e-09,244.63371351159614,141673.87329722097,0
2019-10-04,2019-10-05,8229.143722637,8229.143722637,8075.794879395,8155.655358897,0.06477222336856216,0.012779191229236025,1.1157479586575101e-08,247.32900092585035,125912.851755764,0
2019-10-03,2019-10-04,8355.824454953,8379.401244318,8105.82445839,8232.129997665,0.061799845804302804,0.02279828128691197,2.0862299060248098e-08,204.6844510036362,133206.3193771244,0
2019-10-02,2019-10-03,8299.647676192,8361.919233145,8179.062792213,8361.919233145,0.06781149068672741,0.015238180978515028,1.2708233339795231e-08,146.8597549824473,123311.24339641834,0
2019-10-01,2019-10-02,8286.791705696,8477.499526244,8200.939201929,8294.743596648,0.07957615351181438,0.02304691183919507,1.637936800310513e-08,155.1528036479681,104236.54864665594,0
2019-09-30,2019-10-01,8062.303348361,8282.996850629,7773.497353879,8269.028681584,0.07531997981736571,0.04245869328073623,3.188011386746067e-08,158.95890057003533,109785.32789884658,0
2019-09-29,2019-09-30,8209.160822339,8222.006280482,7955.684335853,8068.668738286,0.06677466067242814,0.022193705456161346,1.8796293285299383e-08,102.70188425545588,120834.290388504,0
2019-09-28,2019-09-29,8184.574472563,8227.632773209,8048.833810124,8208.59598768,0.07500864164993193,0.014900054624125938,1.1234136366731438e-08,95.81426648307004,109435.33714408292,0
2019-09-27,2019-09-28,8075.401100047,8239.784966013,7909.344811111,8183.569872359,0.09325691183948134,0.027536940220977652,1.669983345983941e-08,92.87370705959871,87752.95804824619,0
2019-09-26,2019-09-27,8438.845674476,8457.814132705,7871.665873986,8077.936354442,0.0941056094261095,0.0488461505707809,2.9355727849827098e-08,109.43551386327269,85839.05256768664,0
2019-09-25,2019-09-26,8553.728950314,8743.916533712,8270.46193408,8439.846189898,0.1317949870007595,0.039454923422608486,1.6931563273249254e-08,129.6549165774976,64037.687486925155,0
2019-09-24,2019-09-25,9721.510103694,9792.649520023,8137.460767762,8588.424905857,0.08570931555397655,0.13793370160767338,9.101535255210663e-08,190.8275626936911,100204.10092352597,0
2019-09-23,2019-09-24,10038.947939225,10047.495876714,9696.204079567,9719.397018609,0.06527213323181394,0.029274593522163384,2.536385457781082e-08,583.2494847487228,148905.76632589236,0
2019-09-22,2019-09-23,10002.150611392,10070.520315857,9876.651282321,10050.187541129,0.06435644852876296,0.01615590571540208,1.4196792282885093e-08,797.7160091209229,156164.4212955171,0
2019-09-21,2019-09-22,10176.715113783,10180.776817568,9977.084510201,10006.065330833,0.06746443143294413,0.016974519616423614,1.4229104047345503e-08,878.6265540876102,148316.15887519144,0
2019-09-20,2019-09-21,10238.554568886,10255.158567383,10112.378809418,10179.862230841,0.08279685692023116,0.011898425786097042,8.127288721728468e-09,889.8309677149265,122949.86318923396,0
2019-09-19,2019-09-20,10161.163975249,10261.575491477,9781.984662058,10241.608795395,0.08489446933121758,0.039966280745016736,2.6624779028988228e-08,763.6387128634618,120639.29342013017,0
2019-09-18,2019-09-19,10210.080590801,10252.141471773,10149.693436472,10164.101904869,0.07607662916072949,0.008537417084424641,6.346574740671674e-09,582.2208665887467,133603.4734582546,0
2019-09-17,2019-09-18,10273.277521964,10273.277521964,10171.825138418,10208.165817936,0.07099832855589049,0.00845444531948743,6.734354626860311e-09,180.72378143893923,143780.3681519072,0
2019-09-16,2019-09-17,10314.929924681,10362.122494313,10147.911922248,10268.657984963,0.06184671288886425,0.017851049971226215,1.6322800084115916e-08,97.42709331328344,166034.0138596422,0
2019-09-15,2019-09-16,10349.132693446,10368.311044913,10283.331817049,10313.443525982,0.06475024675702336,0.007081669352230534,6.185085757065742e-09,98.85967439966741,159280.3740915986,0
2019-09-14,2019-09-15,10344.918397309,10420.200051218,10273.609581183,10353.549798216,0.06549915737734163,0.01221598813109136,1.0547398841858032e-08,69.70578799039126,158071.4960738967,0
2019-09-13,2019-09-14,10406.999055878,10423.774252107,10193.334896139,10346.599194957,0.07070416725240579,0.019203461430809872,1.5360069149323778e-08,71.38594242844744,146336.48336484644,0
2019-09-12,2019-09-13,10162.818177255,10430.549285807,10068.621408328,10387.514841215,0.07704551079778048,0.030160941939396974,2.2139236163620484e-08,81.93772970281063,134823.1030420301,0
2019-09-11,2019-09-12,10124.284797734,10204.342522115,9973.087326473,10159.720473324,0.07850365257250239,0.019271448713830918,1.3883242119301769e-08,83.08378806263646,129417.16901568302,0
2019-09-10,2019-09-11,10315.926502809,10382.489398557,10012.012964927,10132.544804558,0.07832822650761412,0.03087332836160876,2.2291094832129347e-08,99.04644330485418,129360.06924110604,0
2019-09-09,2019-09-10,10408.890179822,10442.761181904,10135.676890092,10322.057607889,0.0767137892081106,0.02559059987408669,1.886565090364699e-08,100.05252571636984,134552.83221491158,0
2019-09-08,2019-09-09,10470.341080022,10572.520355028,10326.63608395,10410.187644035,0.07440189564508269,0.0204905498726741,1.5575146682482387e-08,110.32088257698742,139918.3119432122,0
2019-09-07,2019-09-08,10317.832833801,10530.94637342,10315.228697326,10477.09483846,0.08936290067330607,0.01797664316242202,1.1376960680752494e-08,128.39325234565894,117242.10784923247,0
2019-09-06,2019-09-07,10571.991889067,10887.874248649,10259.589238372,10339.455631575,0.08370404359832637,0.05235757977073072,3.5375605151265865e-08,128.16912074210452,123523.96834245333,0
2019-09-05,2019-09-06,10570.598941629,10624.40247301,10503.866101465,10574.499542005,0.08417388805136682,0.010044792705876257,6.74892669396973e-09,160.41159386353888,125626.83971010047,0
2019-09-04,2019-09-05,10586.04148713,10766.860351048,10405.045697122,10578.320209569,0.09139547430570982,0.030151506554004868,1.865780768847723e-08,157.79829141745958,115742.27597074937,0
2019-09-03,2019-09-04,10328.873207893,10727.327767091,10279.704140115,10603.095462993,0.09506061803526633,0.037302321992891393,2.2192889002988266e-08,117.53974265120205,111540.35900607528,0
2019-09-02,2019-09-03,9719.55538852,10399.885655126,9716.073542907,10329.859051573,0.0662003057027959,0.05698488206477093,4.868027561697044e-08,115.90556182407282,156039.44637277903,0
2019-09-01,2019-09-02,9607.181476079,9759.435329023,9566.21839372,9716.721909689,0.0538534740934722,0.016101563681620773,1.6907859897725665e-08,310.97056654264065,180428.87804831154,0
2019-08-31,2019-09-01,9588.047563456,9657.900632341,9501.605978464,9609.787647368,0.06798549280451423,0.013024677772426744,1.083443554362397e-08,417.6137056277669,141350.56246484857,0
2019-08-30,2019-08-31,9499.878802461,9640.946925267,9409.399993687,9582.255357778,0.07607001289786379,0.019295760272114205,1.4345396623956473e-08,483.5212325168468,125966.26440229104,0
2019-08-29,2019-08-30,9755.839219581,9755.839219581,9388.612159252,9493.755389208,0.09717304105696467,0.030602544690139396,1.781113572376699e-08,494.8451156686127,97699.4780233602,0
2019-08-28,2019-08-29,10206.418979658,10270.522244933,9691.87712645,9759.791528413,0.07173550600577205,0.04822088296609285,3.8015506069946646e-08,423.5962854103633,136052.45256968978,0
2019-08-27,2019-08-28,10380.720316627,10380.720316627,10090.229211494,10219.413373246,0.07400757970202818,0.024207821229068047,1.8498718389641623e-08,326.80541171969634,138086.03678693113,0
2019-08-26,2019-08-27,10150.617721237,10556.072515752,10150.617721237,10374.876617245,0.08089688386618725,0.033788219359053275,2.3621201472356233e-08,338.82602392742155,128248.16138043387,0
2019-08-25,2019-08-26,10139.413036233,10298.296110663,10003.483494941,10118.399575204,0.06370548092378459,0.02456795052022182,2.1809326001737217e-08,351.7195384468815,158830.91106885078,0
2019-08-24,2019-08-25,10386.458808456,10407.503090549,9968.718089627,10142.839395055,0.0680962278046972,0.03656576284996055,3.036737605054591e-08,341.07175333128305,148948.62347067273,0
2019-08-23,2019-08-24,10115.150897679,10424.055968006,10069.597527933,10385.507551618,0.06905969311144713,0.029538482930459763,2.418913587186211e-08,329.3304737306915,150384.501924416,0
2019-08-22,2019-08-23,10147.419290931,10220.768871332,9832.56349227,10123.994480368,0.08839849221782088,0.03235075446524557,2.0697305061640243e-08,209.77787575357564,114526.77784844651,0
2019-08-21,2019-08-22,10748.78989426,10780.265168196,9975.001333944,10136.964618751,0.08336357431104827,0.06710595469999404,4.5525551634302905e-08,118.01261700792281,121599.44799065,0
2019-08-20,2019-08-21,10894.113749809,10916.488030507,10594.412772425,10751.857323258,0.07439078697183339,0.026839858887883424,2.040438912716055e-08,235.1296500132457,144532.10889312113,0
2019-08-19,2019-08-20,10330.503755368,10890.253796002,10291.536183267,10890.253796002,0.07112282316088463,0.04989360665328258,3.967299930555954e-08,328.1812913517807,153118.97520388794,0
2019-08-18,2019-08-19,10227.398309843,10474.365680379,10117.358356191,10331.467108077,0.06606440272762422,0.02975089195056136,2.5467462554686137e-08,311.0092676694754,156384.78032825678,0
2019-08-17,2019-08-18,10342.093377563,10450.078170007,10076.206821184,10220.070168212,0.0808563597066903,0.03115624063887931,2.179211100588294e-08,301.8196657209642,126397.85176188633,0
2019-08-16,2019-08-17,10300.390060704,10501.672200434,9811.905850079,10344.507989693,0.10737566479476289,0.05748107327271036,3.0276401151873515e-08,302.6741295547977,96339.40809088746,0
2019-08-15,2019-08-16,10053.512703227,10430.674821805,9615.26388667,10296.600266166,0.11621253001908254,0.06795155444411187,3.307010587207269e-08,282.83379773135033,88601.46375330836,0
2019-08-14,2019-08-15,10901.105749904,10901.105749904,10008.252864913,10010.249937915,0.09580071516788273,0.07440511135039365,4.392513197594518e-08,307.30290993661856,104490.34665735923,0
2019-08-13,2019-08-14,11405.017740566,11439.047665036,10839.200782979,10920.980312582,0.06941276437576888,0.049987713320865185,4.072688053729152e-08,343.5031636000688,157333.8911192302,0
2019-08-12,2019-08-13,11570.902065919,11570.902065919,11334.786964253,11398.762190123,0.06998278862204073,0.019676444715912237,1.590059032904712e-08,482.5441384986828,162879.50815570983,0
2019-08-11,2019-08-12,11328.601603036,11555.775899235,11217.137141763,11555.775899235,0.07899779117715652,0.028220163568735267,2.0202793033064562e-08,613.9083159626535,146279.73424371565,0
2019-08-10,2019-08-11,11857.758763219,11925.963231215,11295.234140884,11342.468601716,0.08555207377242748,0.0525612550364147,3.474620349652018e-08,620.8659786307688,132579.70381743752,0
2019-08-09,2019-08-10,11996.200097433,12009.137000253,11700.385827153,11857.844469936,0.092108760681958,0.025729507962895477,1.579818862237846e-08,680.7813821701625,128737.42282647693,0
2019-08-08,2019-08-09,11956.413469853,12019.255358112,11578.318745384,12019.255358112,0.10546633425580651,0.03674506553095014,1.97046849277831e-08,672.3843969021193,113962.95740173857,0
2019-08-07,2019-08-08,11482.916490667,12066.947311806,11420.597179321,11976.654827569,0.10579181787903787,0.0538630208708716,2.8795399458290252e-08,398.2503903581548,113209.6514426388,0
2019-08-06,2019-08-07,11761.234810127,12193.908318243,11277.734510391,11497.062684201,0.1130725762913084,0.07634853998397446,3.8188383862130705e-08,281.3210337199887,101678.6126335458,0
2019-08-05,2019-08-06,10930.662455659,11859.169270878,10930.662455659,11782.652143549,0.1091337011801418,0.0773763003259663,4.0099148445758164e-08,257.40454844025163,107965.29409462561,0
2019-08-04,2019-08-05,10813.82497436,10986.00769305,10606.246749694,10948.187619903,0.07040119504354382,0.031647044828912084,2.542210223672046e-08,389.89129558959047,155511.38887814956,0
2019-08-03,2019-08-04,10518.066542715,10884.267576921,10498.519094738,10806.817073981,0.07699626604739047,0.03214601112070193,2.3611438764577026e-08,494.6749886443506,140355.07991166099,0
2019-08-02,2019-08-03,10369.531247597,10639.945262932,10334.616880697,10523.946375083,0.07806488523068324,0.02544427269097054,1.843318236418584e-08,603.699356845899,134810.24591254487,0
2019-08-01,2019-08-02,10084.110571105,10413.404931384,9918.184550011,10365.984725445,0.07340015724487958,0.04126875573618602,3.179698254248304e-08,627.9632040233867,141225.64739012372,0
2019-07-31,2019-08-01,9587.872869773,10080.086121152,9578.650928445,10080.086121152,0.069438315469697,0.04178666158282788,3.4032648273094915e-08,610.0487452244513,145166.05209916082,0
2019-07-30,2019-07-31,9530.152924899,9691.960963276,9439.241217675,9581.211677756,0.06264403095681056,0.021060178141301632,1.901213963771277e-08,698.7724515752095,152946.92138125165,0
2019-07-29,2019-07-30,9550.402969336,9681.389066583,9484.519080794,9533.580410388,0.0700751545476936,0.01640598743692099,1.3240252780196511e-08,558.9071910141421,136047.93984292084,0
2019-07-28,2019-07-29,9493.990306474,9588.298625648,9262.952718454,9545.094701172,0.0646161533594592,0.027112415560384732,2.372894574886693e-08,522.5666547540634,147719.94625047868,0
2019-07-27,2019-07-28,9841.276385398,10143.104188821,9422.807598267,9464.99772889,0.0731114099692677,0.06002528403771641,4.64312410522219e-08,444.21214590546924,129459.92606172693,0
2019-07-26,2019-07-27,9902.672559485,9902.672559485,9712.555671751,9845.987421977,0.06876591502636287,0.015843223938937105,1.3029471662189457e-08,339.6482527717551,143181.2172964227,0
2019-07-25,2019-07-26,9782.593812589,10149.16495882,9767.129919657,9904.696184087,0.0804641496690853,0.03183655460659854,2.2376478557145458e-08,233.90300483649344,123094.52377016086,0
2019-07-24,2019-07-25,9878.522290743,9919.107224027,9600.322775942,9807.414231018,0.08262228150940001,0.026565622125729365,1.818413722209337e-08,177.5060762106648,118701.80842079749,0
2019-07-23,2019-07-24,10346.190304607,10346.190304607,9878.81553022,9916.381213641,0.08153559572908732,0.0389482665231915,2.7015305885386654e-08,194.2912048218062,121620.27056979474,0
2019-07-22,2019-07-23,10592.217243,10654.549992187,10175.295314143,10338.58841438,0.07763089512814178,0.03993826786528248,2.9095125940497862e-08,284.85144394549985,133176.21028734196,0
2019-07-21,2019-07-22,10746.433378123,10808.75818775,10362.648158675,10596.355696901,0.08679470653497,0.03717618764057342,2.4223935804272095e-08,372.1874213901576,122085.27593363864,0
2019-07-20,2019-07-21,10516.580157264,11025.857309485,10437.695106868,10764.700850569,0.09521274619032218,0.04901398081751381,2.9114114483088723e-08,394.75636428549063,113059.45140003922,0
2019-07-19,2019-07-20,10631.69338686,10696.434230342,10225.694043316,10511.695476388,0.11668930752079068,0.0392287202310241,1.9013515216730027e-08,384.3776827798889,90082.76507695547,0
2019-07-18,2019-07-19,9677.323024453,10701.623245608,9364.276558339,10629.023332162,0.12098648043785092,0.1114466121496971,5.209799887349403e-08,369.0890596769336,87852.98401685453,0
2019-07-17,2019-07-18,9450.356040111,9922.43590581,9134.258910507,9643.71473555,0.12744443512469544,0.06568203797642379,2.9148691380686993e-08,412.9792402373965,75669.95550738878,0
2019-07-16,2019-07-17,10857.079408258,10996.635592681,9448.365403112,9499.558669446,0.10786316665673533,0.12902373704771944,6.765220093225358e-08,504.61475662708216,88070.45967487193,0
2019-07-15,2019-07-16,10227.417501092,11029.553923539,10041.932583832,10885.588450999,0.11883232907715711,0.08230255732854026,3.917138345128865e-08,554.4791525462871,91604.6040293551,0
2019-07-14,2019-07-15,11394.840697713,11458.269526704,10288.853124064,10288.853124064,0.10310333190692729,0.09745228930327422,5.345673992735923e-08,544.8710776055569,99791.6646704675,0
2019-07-13,2019-07-14,11776.781109921,11805.291467888,10946.06900241,11397.161429518,0.09636042188781636,0.07160254986384998,4.2025141514595156e-08,669.5432147561069,118276.37536484298,0
2019-07-12,2019-07-13,11385.977039629,11850.916746255,11187.860644737,11776.082435848,0.12459542000979981,0.055255198134351056,2.5082071055440648e-08,848.7627929416284,94514.56911435247,0
2019-07-10,2019-07-11,12557.93153086,13101.374226015,11718.181749561,12147.697759751,0.13298885276651326,0.11526713074419202,4.9021360792763376e-08,910.0873420899336,91343.72924532667,0
2019-07-09,2019-07-10,12243.719554925,12763.929091832,12186.139359644,12545.445221221,0.12204056747456869,0.048149600100128136,2.23141255919253e-08,759.1529844421116,102797.33600743269,0
2019-07-08,2019-07-09,11450.359933415,12297.060156092,11358.017300254,12248.874131725,0.09269665680687991,0.07825431202154026,4.774427886054176e-08,753.6373075145414,132139.33008656136,0
2019-07-07,2019-07-08,11279.686940232,11550.671929601,11174.758166612,11441.622695658,0.08778806427169647,0.03132644343040222,2.018131356055426e-08,471.2856501485804,130332.32695787854,0
2019-07-06,2019-07-07,10997.057218163,11630.409594487,10997.057218163,11266.401344947,0.10113703266524836,0.05277986427170333,2.9514820613707063e-08,494.1539772435735,111397.38875113589,0
2019-07-05,2019-07-06,11216.015051262,11388.098208424,10872.022472643,10980.083327779,0.11026928975444603,0.04300671838721638,2.2058111151366237e-08,590.5402881364156,99575.1704960654,0
