Start,End,Open,High,Low,Close,Volume,Volatility,Impact,Rolling_std,Price_to_Volume,Cluster
2022-05-14,2022-05-15,29289.7779,30255.8115,28735.71017348628,30123.7756,0.3114413183416543,0.1266763095739725,2.300583531251961e-08,844.119292635528,96723.76086898628,1
2022-05-08,2022-05-09,35478.5649,35496.13500451754,33828.1358,33933.54281002884,0.28247924829108756,0.13900124940039488,2.7832305070330577e-08,1726.8758220092948,120127.55986613643,1
2022-05-07,2022-05-08,36019.5551,36121.83240619105,34857.2501,35552.564,0.2459424871444856,0.10538285633117665,2.423541894395281e-08,2586.462649002101,144556.4140331462,1
2022-05-06,2022-05-07,36571.6072,36581.65967991304,35403.45740728784,36033.0634,0.39897482593843914,0.09818445206552567,1.3919381470169521e-08,2984.22066178777,90314.12775291194,1
2022-05-04,2022-05-05,37723.63988854195,39925.6099,37677.8972951729,39699.0339591762,0.27176201139523204,0.18731115669467735,3.898442654314352e-08,3262.7443651051476,146080.14473899608,1
2022-05-03,2022-05-04,38509.9527675975,38641.79102021749,37542.86699176031,37732.2997523189,0.3043797605155523,0.09157786918480279,1.7017399176028932e-08,2960.9848371713238,123964.54905020191,1
2022-05-02,2022-05-03,38465.5131,39073.3888896401,38223.90525184344,38503.90959019409,0.3064295351167917,0.07079097320857607,1.3066696518903879e-08,1939.314469578059,125653.38904266788,1
2022-05-01,2022-05-02,37636.0214183511,38615.5987,37572.22979998869,38467.094,0.23423433265065832,0.08694823132666724,2.099535432683011e-08,1507.9775517799505,164224.83230658836,1
2022-04-30,2022-05-01,38600.0198503306,38767.5896,37653.4124271168,37660.452922140656,0.2656686716187172,0.09284897658506995,1.976753721375609e-08,1238.837577854147,141757.22222976387,1
2022-04-29,2022-04-30,39746.6764,39909.9063,38197.3721,38592.0044169865,0.31959369997561327,0.14271253415241178,2.525708303955786e-08,977.3111705529745,120753.33280953685,1
2022-04-28,2022-04-29,39235.7651,40306.95215533668,38935.6728,39749.9386,0.3103077159106144,0.11427436125420609,2.082931540358344e-08,835.3502461526928,128098.45376661584,1
2022-04-27,2022-04-28,38115.3023,39364.6236,38028.0629,39248.43928178208,0.3470018129236355,0.11138111259063992,1.8155175523302274e-08,752.4194986593571,113107.30324748896,1
2022-04-26,2022-04-27,40420.005235221375,40704.663465816615,37768.6397871422,38026.746255595535,0.31842188467173105,0.24467095577718184,4.346090148082615e-08,704.8433559387585,119422.52742709014,1
2022-04-25,2022-04-26,39464.99826486009,40567.8904,38209.3961,40475.27521135543,0.2765997709995341,0.19654305200854846,4.019041459935714e-08,992.1105515978148,146331.55719938615,1
2022-04-24,2022-04-25,39441.6583,39846.0109,39140.6639,39479.99697027191,0.1846765454614316,0.05877947303288968,1.8001995491723457e-08,994.2574959492686,213779.16113617702,1
2022-04-23,2022-04-24,39715.1349,39929.32287307091,39348.95154624849,39419.5301,0.2919975317052397,0.048364735022649215,9.36844019168514e-09,790.9725922997866,134999.53191314134,1
2022-04-22,2022-04-23,40480.3508,40759.0684,39285.1652,39757.5541,0.3854625457502673,0.12282642925749912,1.8023198579758698e-08,742.0512258095849,103142.45712930575,1
2022-04-21,2022-04-22,41353.67675611718,42940.9,39951.301132489774,40528.7777,0.3473455860848234,0.24913559710606914,4.0569033403178615e-08,845.5095035248363,116681.42427496598,1
2022-04-20,2022-04-21,41493.8019,42130.14252492599,40954.56863452065,41363.50366362778,0.3263665393122921,0.09796541814064558,1.6978011025209903e-08,1064.2634577948245,126739.41314813546,1
2022-04-19,2022-04-20,40799.9436,41633.6102,40608.30249202884,41504.4185,0.33314114203742856,0.08544311774361404,1.4506705711710807e-08,854.4302100929282,124585.08800854432,1
2022-04-18,2022-04-19,39695.5398,41023.07300521606,38723.5499,40826.6711,0.28715223106050936,0.19162873926103582,3.7745552396366376e-08,872.3770535277891,142177.79520367688,1
2022-04-17,2022-04-18,40374.3856,40565.43547999705,39617.521,39678.0001,0.15033956657719408,0.0789936210325872,2.9717934698811854e-08,839.739692747267,263922.5388455988,1
2022-04-16,2022-04-17,40554.4702,40645.81037104386,40005.0641,40386.5108,0.16761912116249347,0.05339602799720827,1.8017273142040725e-08,714.0642777602852,240942.14621760527,1
2022-04-15,2022-04-16,39933.888799896726,40596.1495,39837.744139263465,40558.127,0.2932831117749822,0.06320104494583804,1.2188631356117035e-08,618.4873571839405,138290.01865991423,1
2022-04-14,2022-04-15,41131.7362,41492.7993,39672.103268641134,39909.71686623459,0.5236218110039345,0.15172610541527418,1.6389608364632296e-08,686.3056073164266,76218.5914099264,1
2022-04-13,2022-04-14,40074.96196733759,41377.56615658335,39608.70805860579,41160.0481,0.3457548663496083,0.14740623674458128,2.4113938245184275e-08,652.2347980496505,119044.01674677002,1
2022-04-12,2022-04-13,39529.55041546196,40609.9682,39302.213338942594,40169.21512314615,0.38081101017077956,0.108980603290514,1.6186828432727202e-08,516.082640948845,105483.33438450676,1
2022-04-11,2022-04-12,42149.9799,42396.2298,39356.5471,39456.93304169156,0.3786499265638681,0.25330928931886115,3.7838613054427615e-08,576.4301464739737,104204.25378066523,1
2022-04-10,2022-04-11,42760.39587971569,43380.9446,41985.88315889976,42242.7841,0.20288254700424632,0.11625622049342517,3.241013860206662e-08,914.1542268723873,208213.0016788278,1
2022-04-09,2022-04-10,42251.5612,42788.71116404083,42173.73074843406,42788.71116404083,0.3478197890425499,0.05124885305376405,8.333943356148599e-09,1235.0385109399392,123019.77205444845,1
2022-04-08,2022-04-09,43425.244093583824,43931.43943484246,42125.0692,42283.4292,0.31138251524861427,0.1505322777389525,2.7343508582204455e-08,1324.8152032689277,135792.56101210444,1
2022-04-07,2022-04-08,43154.77453642844,43855.3637,42814.94819972843,43480.17472136096,0.35759425089151614,0.0867021123520949,1.3713877455762535e-08,1451.493922992718,121590.81029116322,1
2022-04-06,2022-04-07,45479.969446432566,45479.969446432566,43138.51946866405,43138.51946866405,0.38759574114122625,0.19512267837830757,2.8474168949983404e-08,1529.6928707077027,111297.71277065166,1
2022-04-05,2022-04-06,46598.160049240505,47143.74184061342,45573.53741324558,45573.53741324558,0.5088604523201689,0.13085160749899175,1.4544743003336206e-08,1824.167983379198,89559.99077045835,1
2022-04-04,2022-04-05,46429.49649280854,46853.4882,45201.0687147846,46605.60296925792,0.35727399859390174,0.13770292716952087,2.1800319656141042e-08,1696.5841327762544,130447.78839960457,1
2022-04-03,2022-04-04,45793.52918787272,47331.9547,45556.13117665629,46430.696713233774,0.250670077438712,0.1479866943526418,3.339140726753532e-08,1818.58555832698,185226.32293272388,1
2022-04-02,2022-04-03,46249.9684,47025.37805481739,45768.23515701247,45845.95756165472,0.32303754050656713,0.10476289976424806,1.8343152775231503e-08,1753.043741805288,141921.45436026406,1
2022-04-01,2022-04-02,45520.19684145574,46608.67517888061,44376.97932825764,46231.00475940512,0.3885288821831402,0.18597641454391103,2.707427908726565e-08,1425.9772101333476,118989.87920700652,1
2022-03-31,2022-04-01,47055.99305392695,47559.984547582986,45380.49370237586,45540.826387141926,0.30310843120111663,0.18162595624746666,3.389208166371642e-08,1170.4059990948083,150245.99021109036,1
2022-03-30,2022-03-31,47442.24333087841,47686.71893745532,46698.33856143657,47100.45937112435,0.2844447111657343,0.08236581095323496,1.6378203815334448e-08,574.6151710345126,165587.39720662567,1
2022-03-29,2022-03-30,47086.20128793807,47988.538290296194,47032.005031976056,47498.66565132898,0.30623570134824485,0.0797118593578629,1.4722638624991301e-08,681.3323865016566,155104.92552700278,1
2022-03-28,2022-03-29,46824.60640989382,48129.973865901775,46711.00479416837,46888.22115087928,0.34199857748947265,0.11824854190413768,1.955653486579281e-08,699.2095182625894,137100.6320993326,1
2022-03-27,2022-03-28,44532.13385177648,46842.71955202185,44438.29618587621,46842.71955202185,0.18377160525100494,0.20037051041545154,6.166829642213003e-08,709.1717578242984,254896.39429356673,1
2022-03-26,2022-03-27,44314.41581468901,44769.8851,44162.89066048274,44533.21741974338,0.24525548312260223,0.05058334874709684,1.166548811594633e-08,1031.164554336804,181578.88603649038,1
2022-03-25,2022-03-26,43997.597867656674,45054.744,43775.9828,44365.18255014108,0.30626108187069506,0.10656444199933583,1.9680631826688702e-08,1284.9447411831118,144860.660320113,1
2022-03-24,2022-03-25,42901.78798943004,44196.38125212146,42726.38466225451,43948.891125071685,0.27481870754745996,0.12250087533160815,2.5212120668751963e-08,1521.5437372939311,159919.57577153624,1
2022-03-23,2022-03-24,42362.02322597411,42925.97797981788,41810.05688969178,42925.97797981788,0.26128724163762795,0.09299430439755123,2.01304547988299e-08,1763.4496507013155,164286.54422916955,1
2022-03-22,2022-03-23,41064.53842819355,43176.92782142878,40940.054736085134,42376.74421839415,0.3114184528502935,0.18640785485435268,3.3856237891016015e-08,1754.991142177627,136076.5357047281,1
2022-03-21,2022-03-22,41219.86354366206,41498.26616840691,40534.251168005576,41051.83345848992,0.2294449760222331,0.08033534376610552,1.980343928090527e-08,1845.502118683119,178917.98796462652,1
2022-03-20,2022-03-21,42207.510235466405,42279.9997,40980.51146492036,41252.05198823504,0.18589650632134447,0.10829171127178669,3.2948138799627394e-08,1432.7637496994428,221908.69965531203,1
2022-03-19,2022-03-20,41752.50101772297,42357.0528,41585.9581249964,42166.22954211902,0.22339950017519247,0.06425849781055072,1.6268976801377174e-08,1257.7489654760732,188748.09258325008,1
2022-03-18,2022-03-19,40912.96043314478,42231.7199,40255.88646553978,41767.098165348754,0.2506011105077099,0.16465434471024332,3.716248493718047e-08,1001.7660931515517,166667.64995865317,1
2022-03-17,2022-03-18,41115.36918284445,41306.80617462037,40600.029,40958.22516015476,0.32483924573560236,0.058898655379351766,1.0255490783861087e-08,741.9310816595373,126087.67474325454,1
2022-03-16,2022-03-17,39301.17955557872,41538.6006,38964.63681554416,41147.27988596017,0.3499071726682324,0.21449901233868762,3.467314433644393e-08,571.1488484448814,117594.84543340393,1
2022-03-15,2022-03-16,39669.01846865842,39805.3996145928,38230.9419,39302.01678630948,0.25523245853833626,0.13120605145599643,2.907588236401788e-08,900.1803554232774,153985.1828070146,1
2022-03-14,2022-03-15,37784.66665010009,39808.38172833617,37590.8815,39599.024365049096,0.22153464206366158,0.1847934348227358,4.717984947569723e-08,1063.6489063728188,178748.6778418595,1
2022-03-13,2022-03-14,38803.98636664322,39220.9441,37670.38924291398,37824.35153256323,0.159896292572719,0.12921412780957967,4.570604997423031e-08,1545.9343479156141,236555.52560958316,1
2022-03-12,2022-03-13,38729.04138835053,39321.4025,38722.92220121242,38875.98604571685,0.2670187389801096,0.04987383030380773,1.0564449600220385e-08,1411.9944707814072,145592.7257922252,1
2022-03-11,2022-03-12,39427.62799071961,40118.9882868122,38291.8488,38770.045913321446,0.34458847540957405,0.15226306511887824,2.4992767691268375e-08,1198.5340319363504,112511.15077844608,1
2022-03-10,2022-03-11,41950.43523594227,42002.187856196026,38770.03143066984,39461.35101564641,0.5547883683582325,0.26934891826618246,2.746088145265912e-08,1013.576102522901,71128.65601783094,1
2022-03-08,2022-03-09,38021.16231415389,39333.7131,38021.16231415389,38724.82008947423,0.41335350323412734,0.10938026747252007,1.4967199534717214e-08,1299.4923477441648,93684.50923117042,1
2022-03-07,2022-03-08,38398.9354607035,39399.96846470857,37172.818131092376,37991.87947414978,0.2912057889440459,0.18559761787458356,3.60487324456408e-08,1380.5593193988004,130464.02549864753,1
2022-03-06,2022-03-07,39399.035,39637.1481,38155.2867,38385.18524878165,0.18864373181022623,0.12348961886813165,3.702502839517291e-08,1309.5721256346844,203479.78106898762,1
2022-03-05,2022-03-06,39144.65308753057,39576.6006,38750.396892516255,39409.21246875248,0.28001472495640284,0.06885096065300345,1.3907401215633195e-08,1305.3700014626625,140739.78600549785,1
2022-03-03,2022-03-04,43901.74614444535,44035.45903975157,41862.5181,42450.88343194115,0.3135077414089965,0.18108012562637837,3.266942323714085e-08,1763.911000886906,135406.17287839312,1
2022-03-02,2022-03-03,44404.9179,45173.58089764408,43387.8769,43938.47684298478,0.3664544312972616,0.14881007500456261,2.2968564002048568e-08,2269.654276993922,119901.61147032942,1
2022-03-01,2022-03-02,43182.0054,44788.0749,42934.4426,44359.8712,0.4380566728266477,0.1544708204482941,1.9945278004000322e-08,2699.41702915333,101265.14205059159,1
2022-02-27,2022-02-28,39091.9507,39773.25673883173,37129.6564083069,37714.48388805459,0.21729552374367586,0.22030211277261005,5.7342821528610775e-08,2652.23199329917,173563.09618482064,1
2022-02-26,2022-02-27,39226.46286783426,39970.48946056249,38606.4515,39033.5353,0.25228800673957635,0.1136709059777956,2.5483988782353036e-08,2703.7912139629084,154718.15646112844,1
2022-02-25,2022-02-26,38329.38683098384,39616.9516,38054.571129945725,39219.47675700127,0.40508991674793593,0.13019960488478519,1.817946723368019e-08,2690.0442523576635,96816.719290017,1
2022-02-23,2022-02-24,38227.7774,39158.3401,37088.33877587311,37287.4863427188,0.5135638495289558,0.17250174312722985,1.899874137193176e-08,2770.0195305825605,72605.3564263122,1
2022-02-22,2022-02-23,37060.00781112458,38337.8251,36444.81826771701,38302.8439,0.383982221616436,0.15775206252986643,2.3237323321815334e-08,1962.0458996161299,99751.60761026359,1
2022-02-21,2022-02-22,38362.69454413227,39402.35076505852,36922.0285,37003.15355791065,0.2696263196738932,0.20669547852600634,4.3359551866653895e-08,837.9228777810678,137238.65534590653,1
2022-02-20,2022-02-21,40096.00167442559,40100.0429,38077.0408,38464.85279732303,0.1883086808111802,0.1685851040444332,5.0635620308484286e-08,824.9299500814657,204264.89438313406,1
2022-02-19,2022-02-20,39991.1676160714,40427.211653972045,39652.0096,40112.559528975085,0.24011050354484634,0.06460078263108872,1.5217391147857352e-08,1065.821792543711,167058.7456057836,1
2022-02-18,2022-02-19,40528.1251,40924.0971643536,39629.33836495803,39976.235950323,0.31983205964087724,0.10789758790094613,1.908134736576048e-08,1195.237377852526,124991.33449976915,1
2022-02-16,2022-02-17,44522.9589,44522.9589,43367.6442,43997.7116,0.24153618561703585,0.0962771362934139,2.254523043720431e-08,2238.4695038968744,182157.84722939992,1
2022-02-15,2022-02-16,42550.18171432489,44701.42103075893,42480.31932056438,44602.5315,0.27725147628449953,0.18509356115172487,3.776018362216372e-08,2758.946937590943,160873.91886141463,1
2022-02-14,2022-02-15,42046.3787,42770.060195249614,41661.351690037576,42594.94190251804,0.22262534764525616,0.09239324996554361,2.3473476552643934e-08,2292.3954206397216,191330.1533408102,1
2022-02-13,2022-02-14,42181.8713,42713.9205,41891.59299525225,42235.5136,0.1879009668258741,0.0685279407008519,2.0627466021286077e-08,1875.6526700929792,224775.39266277014,1
2022-02-12,2022-02-13,42374.9792,42963.415020755136,41791.9532,42126.3511,0.3105646375048365,0.0976227424262611,1.7779427954072647e-08,1682.090583438027,135644.39093405782,1
2022-02-11,2022-02-12,43510.534084290666,43896.24430061291,42067.4742,42377.6527,0.40899554335999455,0.15239895088847258,2.1075915557628122e-08,1342.312360751329,103613.97180971122,1
2022-02-10,2022-02-11,44376.4542,45648.6513,43255.49429872971,43524.3779183224,0.3089890754767454,0.19943163778911324,3.650645174370586e-08,975.3196148608922,140860.57201591277,1
2022-02-09,2022-02-10,44017.46576126489,44748.5419,43160.2133,44283.9142,0.32067738340399593,0.13236196951439055,2.3346094085844142e-08,1025.6100334476482,138094.90937566437,1
2022-02-08,2022-02-09,43837.65655746178,45404.65554733053,42712.32222275823,44082.39258092253,0.34876106309246774,0.22436323404969075,3.6386846835437686e-08,911.6679083590091,126397.11609445025,1
2022-02-07,2022-02-08,42396.15324357634,44462.43280083962,41672.92920721241,43905.99797776678,0.2618912091567876,0.2324608331172588,5.020469793916835e-08,941.0722457732909,167649.75853573374,1
2022-02-06,2022-02-07,41426.2539,42487.83557744831,41247.1275,42388.07234245959,0.2229954291503413,0.10339331843767854,2.6224567641067313e-08,915.9178216975656,190084.93808131816,1
2022-02-05,2022-02-06,41556.703347195806,41870.0706,41040.98195271414,41360.0538,0.3681671600948302,0.06909137457877357,1.061451955402145e-08,1098.8969385006405,112340.42109933634,1
2022-02-03,2022-02-04,36876.007,37100.84845035067,36319.96224566686,37027.78,0.22841923645384402,0.06507446634063455,1.6113517292670195e-08,2533.7133473936583,162104.4732258445,1
2022-02-02,2022-02-03,38699.1814,38809.5321,36705.01112012077,36835.9015,0.2540105939414749,0.17537840833513343,3.905162691716667e-08,2987.154218955179,145017.1858126797,1
2022-02-01,2022-02-02,38465.16237460108,39210.26202690652,38103.1383,38761.9683,0.26425513853783733,0.09226118385670345,1.974746074714339e-08,2750.3964160876594,146683.87723499225,1
2022-01-31,2022-02-01,37913.2395,38669.2589,36692.1249715841,38472.00623585542,0.26183086513684695,0.16476272023235886,3.55920987180586e-08,2282.1531743134274,146934.5724987307,1
2022-01-30,2022-01-31,38161.92908978074,38287.7546,37412.24809842627,37937.339,0.16399208683559136,0.07295956571640963,2.516299268310091e-08,1937.3344710340443,231336.40001809175,1
2022-01-29,2022-01-30,37741.9284,38577.9963,37369.20977074827,38131.8236,0.20436742659513554,0.10073316424209966,2.7878562332302484e-08,1598.8103522623655,186584.644310962,1
2022-01-28,2022-01-29,37062.96442529766,37929.9448,36168.92719056018,37784.7229,0.2721294668458157,0.1467528565153201,3.0501926670577046e-08,708.793909461496,138848.33325090897,1
2022-01-27,2022-01-28,36786.69371111005,37201.84234665862,35519.974,37201.84234665862,0.34015768736535035,0.14015702218523737,2.3305310660212206e-08,677.4942244498413,109366.4606988627,1
2022-01-26,2022-01-27,36948.8393678863,38891.8252,36306.58597356258,36775.52950357352,0.29894244001490017,0.21543864139770447,4.076187198715365e-08,693.1317766338884,123018.76408629205,1
2022-01-25,2022-01-26,36637.1927,37434.6761,35719.348353297035,36948.63102657288,0.4305678030216876,0.14294533191449593,1.87781216776588e-08,639.4436777419193,85813.73425339884,1
2022-01-23,2022-01-24,35044.3339303827,36411.91505251562,34692.1279,36231.1426,0.38455931988863623,0.14331695258305763,2.107931127500262e-08,655.9191282474048,94214.70427629241,1
2022-01-22,2022-01-23,36452.3925,36690.31765209918,34299.962417269286,35015.93463281712,0.49868946921827767,0.19919815504242586,2.2593347548926058e-08,870.2446635679624,70215.90948713328,1
2022-01-20,2022-01-21,41697.059338602194,43443.98497110744,40630.03387498464,40673.94411547012,0.23344996828403886,0.234498144275683,5.681441247070139e-08,1756.6743485639959,174229.81212823334,1
2022-01-19,2022-01-20,42373.5257,42472.49706521905,41204.1748080978,41676.49877717717,0.25041678170488757,0.1056945218587055,2.3872811835663288e-08,2491.6834719988133,166428.53763008703,1
2022-01-18,2022-01-19,42229.527219054544,42582.4259,41329.6296,42352.1359,0.25267711870596504,0.10440067985197912,2.33696459976263e-08,3014.9446567254827,167613.65697415711,1
2022-01-17,2022-01-18,43072.25577567013,43120.07919555267,41583.01486731671,42199.0091087438,0.32858226160342163,0.12808990643096532,2.2049083836759703e-08,3198.675896644898,128427.5325844442,1
2022-01-16,2022-01-17,43099.979069314526,43421.9567,42609.7049,43104.67712592442,0.26573817720722026,0.06768829069098801,1.4407060801298638e-08,3182.738074142854,162207.31841745033,1
2022-01-15,2022-01-16,43061.11596275135,43728.01290481912,42642.32323118763,43145.3076303167,0.2938743990969261,0.09047499584361904,1.7413440819336207e-08,2348.2319974057777,146815.46865906633,1
2022-01-14,2022-01-15,42549.959,43387.73825208463,41808.15115565882,43068.7265794597,0.2948253040882119,0.1316335039880527,2.525338058358303e-08,912.5652700232536,146082.19166484268,1
2022-01-13,2022-01-14,43888.844,44290.042286797296,42334.35468952263,42580.3303,0.24014185609295316,0.1629755090540722,3.8385576642161724e-08,554.747370577351,177313.23890291818,1
2022-01-12,2022-01-13,42710.8475,44168.1279,42470.150040559376,43900.027,0.25678388586123496,0.14149949429065928,3.116751609177104e-08,580.7987368124667,170960.9886646992,1
2022-01-11,2022-01-12,41835.6622,43049.98235173686,41284.8914,42674.2972,0.3517041158537779,0.1470923049197259,2.3655566816494657e-08,540.8790538280126,121335.79129833661,1
2022-01-10,2022-01-11,41841.86351961653,42217.654,39782.07448064926,41786.2184,0.4499040842914399,0.20296688109134248,2.5516994162653087e-08,648.5879270329707,92878.05969979064,1
2022-01-09,2022-01-10,41686.15811206098,42687.53150591043,41375.0263,41880.90095265793,0.3317825280504457,0.10937646910859412,1.8646198525840843e-08,740.7867075876702,126229.97720449635,1
2022-01-08,2022-01-09,41543.1601,42298.4795,40642.1986,41752.9299959346,0.4037624449122843,0.13802471478072484,1.933542892700149e-08,792.4961082580518,103409.64228360874,1
2022-01-07,2022-01-08,43136.994447066165,43136.994447066165,41019.06564757173,41512.9242,0.41580506371014997,0.1764957372122701,2.4008648610795558e-08,830.3751615596286,99837.46669554245,1
2022-01-06,2022-01-07,43403.542,43733.3165,42596.1224,43119.06385915039,0.5244789923452924,0.09476707200018025,1.0220105440242183e-08,884.1059836843294,82213.13815894998,1
2022-01-04,2022-01-05,46412.0796,47493.9931,45705.038988184206,45884.4596581148,0.3519767667193353,0.14908092041584262,2.3956807108152593e-08,1569.0260035521167,130362.18295255511,1
2022-01-03,2022-01-04,47311.9467,47514.360017753,45703.02807450364,46424.346,0.546758926265358,0.15094575735324192,1.5615340829777864e-08,1999.303489587533,84908.25438754504,1
2022-01-02,2022-01-03,47722.9397,47869.1107,46702.7539,47313.6322,0.3513248945402295,0.0971973200032424,1.564826546302895e-08,2320.321661949371,134672.01708526295,1
2022-01-01,2022-01-02,46198.20378111831,47840.31078521792,46198.20378111831,47544.4994,0.46859053460447436,0.13684354560888728,1.6517927904819103e-08,2326.7390983414093,101462.78229911564,1
2021-12-31,2022-01-01,47139.359,48505.9997,45712.56659229362,46304.9495942002,0.3681263800683941,0.2327882957233932,3.576726684077514e-08,1746.186696853153,125785.46961398752,1
2021-12-29,2021-12-30,47547.8655,48112.02147184699,46272.66298055319,46408.30267099845,0.41606191055624137,0.1532813251304961,2.0837929484851034e-08,616.664194626853,111541.8198434802,1
2021-12-28,2021-12-29,50667.9883379262,50667.9883379262,47411.71723711724,47637.8884,0.2799710248001506,0.27135849356101027,5.4821028500580346e-08,575.3583288063077,170152.9236248821,1
2021-12-27,2021-12-28,50787.26383023923,51950.9126,50459.26364081736,50650.17144492962,0.2213339937199987,0.12430525652028597,3.176530371310657e-08,1453.4713561911012,228840.45326089964,1
2021-12-26,2021-12-27,50390.389286298894,51209.46271806946,49545.5320971557,50799.97886066186,0.20112832448419268,0.13866219755751338,3.899365844404738e-08,1883.073971159141,252574.96173620436,1
2021-12-25,2021-12-26,50768.743,51098.0328,50260.1839,50629.9812440385,0.1982393189444491,0.06982140254822948,1.9920833835981126e-08,2088.792327486432,255398.2807932573,1
2021-12-24,2021-12-25,50795.5980597068,51749.99795566682,50463.75057286352,50771.9277,0.2570174082677078,0.10718829647125616,2.358847799403747e-08,1981.3041345023346,197542.75806530684,1
2021-12-23,2021-12-24,48593.0256,51342.02275797173,48084.81645245799,50795.70373249395,0.22793811856843862,0.2714364280240828,6.735402149395142e-08,1844.3043228939548,222848.65757213178,1
2021-12-22,2021-12-23,48903.6213,49527.31385732582,48452.858481111456,48648.506046031885,0.2485653064718045,0.08953879553076048,2.0374412694447244e-08,1297.052431153155,195717.20099059853,1
2021-12-21,2021-12-22,46911.81315992155,49263.33218287721,46656.15834010291,48938.9095,0.2933213579324001,0.2172665433941121,4.189545480366229e-08,950.7084138248748,166844.00292214192,1
2021-12-20,2021-12-21,46706.435661563206,47307.35553006055,45617.23022554078,46878.42809013247,0.2406599004081396,0.1408451085199544,3.310180465089852e-08,1529.8885373521557,194791.18877150066,1
2021-12-19,2021-12-20,46778.23820480175,47999.99978779965,46455.29838513008,46686.4963,0.21053379075371675,0.12872633532443264,3.458246596113496e-08,1778.776267118835,221752.98384578104,1
2021-12-18,2021-12-19,46163.40330431097,47244.37901098458,45609.08243460973,46871.01844345239,0.27714154170219707,0.13627600459320327,2.781214016485828e-08,1789.6599305252532,169123.03422854494,1
2021-12-17,2021-12-18,47646.9818,47963.7901,45732.72929005191,46305.32715138494,0.2693040256397702,0.1859234939867617,3.9048782239606514e-08,1640.0342324273354,171944.4298739316,1
2021-12-16,2021-12-17,48858.9746,49286.25027501853,47550.3447,47709.1644,0.3304200595665713,0.14466016717224892,2.4762951412325285e-08,1022.5593335382109,144389.4310248068,1
2021-12-15,2021-12-16,48356.78932068627,49462.2245210422,46663.5122,48787.2417,0.28926246653513815,0.23322823433220202,4.5604375956681415e-08,1050.9725654863907,168660.80927949763,1
2021-12-14,2021-12-15,46727.9998,48557.38323945045,46390.6713,48395.29567064738,0.3181333886836912,0.18056103735461757,3.210214073729534e-08,936.8302106563287,152122.65481120284,1
2021-12-12,2021-12-13,49286.48758759578,50649.516258579046,48722.10314032189,50116.99176196779,0.22034198919491538,0.16061928016683164,4.12298671878079e-08,1347.7675760012048,227450.93636072287,1
2021-12-11,2021-12-12,47130.0125,49450.048176923,46987.9646,49286.3666307345,0.29831881500832486,0.2051755734616663,3.890120608246358e-08,1365.2555912352577,165213.7382932388,1
2021-12-10,2021-12-11,47639.0447447972,49937.6627764127,47092.3307,47092.3307,0.463619475264817,0.23711325071931383,2.892802521042129e-08,1207.2241195599038,101575.39364173842,1
2021-11-30,2021-12-01,57767.63040979108,58994.785,56059.045,57030.12565284342,0.526595998513423,0.2446473156638867,2.627779703120493e-08,3693.7522297860864,108299.58034971607,1
2021-11-29,2021-11-30,57213.04314393833,58774.7867,56795.1008,57876.49423835674,0.49175762871342926,0.16497538654398686,1.8975505833713114e-08,3808.674646449642,117693.12941779323,1
2021-11-27,2021-11-28,53559.31317828634,55203.72320040463,53559.31317828634,54487.450221164974,0.4038602498966151,0.137035465593694,1.9192199400817663e-08,1555.6246441846731,134916.5961124258,1
2021-11-25,2021-11-26,57193.1442,59332.884,57011.14864912526,58907.050757878096,0.4013320065812243,0.19347977725325005,2.7268080882104918e-08,1864.6461645475874,146778.8509062162,1
2021-11-24,2021-11-25,57531.14976857376,57693.8412,55970.38654281419,57103.4606,0.4339989326882859,0.14362258086510832,1.8717933013190144e-08,1861.3485648535748,131575.1175844799,1
2021-11-23,2021-11-24,56257.89895787447,57831.81669667565,55778.0377576763,57672.52894264075,0.37837085802809745,0.17114986490398162,2.5584730101562646e-08,1901.2775598139337,152423.28450770394,1
2021-11-22,2021-11-23,58711.913369104186,59060.9948,55688.9573,56369.5245,0.30586277556849295,0.28100578480824645,5.1964547015779006e-08,1829.2326803657481,184296.77947971466,1
2021-11-21,2021-11-22,59669.73597624479,59845.0003351791,58544.94992558603,58681.09230984937,0.2563960137121234,0.10833855959134028,2.3899390604671506e-08,2005.3538860719086,228868.97288401448,1
2021-11-20,2021-11-21,58068.74519656945,59815.37361026729,57486.3794,59815.37361026729,0.2906853243237251,0.19408468792829955,3.776467385417739e-08,2037.4357244964408,205773.62737326635,1
2021-11-19,2021-11-20,56959.90006641718,58289.3682,55653.0576,58046.889146434674,0.46463335508411757,0.21969462947885326,2.674445280280701e-08,1162.120676164004,124930.5253513834,1
2021-11-17,2021-11-18,60110.70413490989,60733.9861,58758.3434,60338.9249,0.45518196223887114,0.16463845002144384,2.0458351631862805e-08,1481.1093417148886,132560.00875609223,1
2021-11-15,2021-11-16,65499.742006672335,66263.20558395793,63539.59326805828,63715.76977568518,0.43795434627482555,0.22696984133266218,2.931320137307022e-08,2207.826872727933,145484.9582328433,1
2021-11-14,2021-11-15,64385.1823,65255.04686152799,63622.5547,65255.04686152799,0.27927164570985524,0.13604230114388807,2.7552684698682297e-08,2988.1639352573493,233661.55448993796,1
2021-11-13,2021-11-14,64173.738741554094,64849.96493727608,63412.85980752298,64471.04361778848,0.30797615552591295,0.1197598943778731,2.199444183177174e-08,3290.5328395757247,209337.77651615604,1
